customer_id,fico_score,fico_rating
2007041,740,1
5396856,511,5
1925916,691,1
4092631,581,5
5551198,702,1
3510024,673,2
8267777,624,3
4114150,645,3
7520610,588,4
5772874,694,1
6266139,638,3
7601730,628,3
6829730,688,2
2208347,682,2
7931098,626,3
5915939,678,2
2499128,644,3
4795129,670,2
7589913,720,1
1250814,606,4
7909133,540,5
3328079,771,1
8797985,662,2
1140701,631,3
5844989,719,1
4210726,523,5
3963681,706,1
5055261,666,2
1604321,647,3
7613312,686,2
1495466,638,3
7852360,611,4
6116351,725,1
4177096,702,1
4216247,521,5
5269950,805,1
2100827,581,5
5411965,639,3
4737635,674,2
2932114,630,3
6063061,681,2
8288439,600,4
3777794,595,4
8664874,612,4
5701729,681,2
6808482,705,1
7879510,615,4
5425409,724,1
8557296,563,5
2977493,688,2
6320863,652,3
1372709,723,1
6055396,685,2
8706286,629,3
4022311,540,5
2765496,587,5
7795454,620,4
2033857,564,5
2726209,675,2
1549865,625,3
1505464,669,2
1796464,583,5
8702167,647,3
5810786,663,2
4856726,653,3
4165930,740,1
3411093,640,3
4803504,699,1
1678813,688,2
7259957,657,2
8170286,554,5
5090779,625,3
1533477,732,1
1687689,650,3
7329781,643,3
7193215,636,3
4722352,668,2
2280365,696,1
6482603,612,4
6768197,652,3
7477107,605,4
2057066,579,5
1442912,621,4
8504032,688,2
4728749,661,2
8532140,733,1
5010612,597,4
1764986,637,3
3364341,601,4
2901282,602,4
3850651,743,1
6689764,651,3
2708777,653,3
3448767,592,4
5302150,608,4
1960431,741,1
5764254,637,3
3883827,702,1
7271535,649,3
5283222,626,3
8379120,605,4
7316880,664,2
8080347,687,2
6957000,573,5
5483645,558,5
8376024,584,5
7969371,510,5
1643862,689,1
5296564,577,5
1546462,662,2
4832943,629,3
6937618,555,5
5206420,663,2
7786600,721,1
4559182,575,5
5020822,580,5
7345566,753,1
2958832,561,5
4579353,481,5
2609515,671,2
7290658,459,5
7935952,752,1
2729792,648,3
6066843,621,4
5667539,566,5
5279441,573,5
7825945,699,1
5196971,618,4
2387037,717,1
3015823,645,3
5049893,576,5
8979477,683,2
4441289,593,4
8602931,527,5
7691582,669,2
8678499,608,4
5201823,654,2
6837194,562,5
8999789,576,5
1636100,667,2
8547642,558,5
3090794,625,3
6466659,599,4
5831258,643,3
2236150,645,3
6320699,600,4
7845453,690,1
6380176,711,1
5773869,576,5
8827651,601,4
1429147,679,2
7731001,594,4
8561500,666,2
8085463,615,4
6389403,593,4
2898709,607,4
5678453,655,2
8293808,699,1
6614261,716,1
2554076,617,4
7382852,565,5
2589821,683,2
6083161,684,2
7864658,587,5
7887301,692,1
1069599,670,2
3239222,562,5
3006807,645,3
2086613,620,4
5997517,619,4
7433972,658,2
1892853,624,3
5926898,655,2
5102405,616,4
3768169,610,4
2911393,573,5
1393333,537,5
1483910,544,5
6912459,661,2
4321106,607,4
6067587,609,4
6286461,708,1
7395941,667,2
5441093,756,1
7330369,642,3
1180769,675,2
8780918,600,4
1564230,592,4
5117078,743,1
3440213,642,3
4828432,646,3
1907350,587,5
3884961,702,1
5839864,691,1
4703070,655,2
7140445,707,1
2828511,675,2
3262571,626,3
1715337,659,2
3667684,656,2
3871624,615,4
5099808,603,4
2791291,649,3
6677996,500,5
6257016,488,5
7112570,642,3
1318859,665,2
6560795,704,1
8407757,679,2
3025434,664,2
6621902,551,5
4068525,700,1
5742120,592,4
6945502,653,3
3056173,568,5
4726631,607,4
7787729,701,1
7849323,605,4
2527305,541,5
6115731,652,3
1367426,717,1
3716344,689,1
3821913,706,1
1901215,633,3
5890943,668,2
3459794,603,4
4142397,587,5
5423239,730,1
4622248,522,5
5900666,600,4
3573250,695,1
1037392,706,1
1745504,592,4
4617450,667,2
3062573,609,4
8173081,760,1
4735997,537,5
3702717,624,3
1920012,556,5
8267509,677,2
7839103,609,4
6108970,661,2
7913512,665,2
1719432,743,1
1777065,631,3
4433539,636,3
4841651,610,4
4819445,599,4
1065858,546,5
5999259,656,2
4477709,647,3
1763762,707,1
7355253,503,5
6522916,700,1
4302849,717,1
4089799,693,1
1650194,649,3
6769476,569,5
5925930,713,1
1975107,698,1
8311908,634,3
1180353,666,2
1033563,609,4
5605959,658,2
3960216,605,4
7154049,526,5
1842615,560,5
8501739,650,3
4603371,620,4
1560694,650,3
4765309,642,3
6626836,572,5
7695421,660,2
8902313,658,2
3017739,561,5
6379747,675,2
6678555,522,5
3483706,707,1
4727458,602,4
1252008,425,5
3170348,619,4
5389186,566,5
4159476,623,4
4654388,612,4
2635455,688,2
8408938,612,4
6019285,733,1
2715723,654,2
5221897,664,2
5930494,597,4
6107158,728,1
3238649,563,5
4279135,691,1
4111291,642,3
5895997,679,2
1900307,631,3
5579966,674,2
7550215,606,4
2132897,643,3
8132581,653,3
4555117,669,2
5735487,583,5
6169135,537,5
2240882,691,1
3334808,623,4
6259255,671,2
7601070,705,1
5304552,623,4
2591649,712,1
8674531,672,2
7924344,589,4
7460137,650,3
3840335,583,5
1657469,547,5
7877549,632,3
4733068,669,2
6940390,597,4
4307091,586,5
2324913,578,5
5511205,702,1
1900638,533,5
1859745,748,1
8331811,585,5
7644776,577,5
4256696,574,5
5048366,585,5
6810610,501,5
2478716,634,3
7135661,574,5
2707879,708,1
3629840,634,3
7241111,590,4
7340122,644,3
1972723,733,1
2000022,812,1
2633268,546,5
8132325,687,2
4481074,711,1
3199667,641,3
4502199,581,5
4532229,597,4
7138546,666,2
8263813,614,4
5096484,492,5
2540866,573,5
4753003,642,3
7802298,714,1
6153765,548,5
5254172,618,4
5181642,666,2
7326917,636,3
2568311,574,5
7908848,635,3
3487468,530,5
5117391,687,2
5423667,607,4
6108195,637,3
8271749,636,3
4352143,677,2
7194645,540,5
4839641,692,1
5568829,680,2
1130394,690,1
2956291,675,2
2091333,623,4
6093434,572,5
8977208,564,5
4074834,655,2
7626729,565,5
2503880,577,5
4943092,634,3
1022864,709,1
2250884,581,5
3402217,602,4
1733277,620,4
6037955,659,2
1700689,569,5
2837548,652,3
5355365,613,4
5347226,663,2
4461701,614,4
8079016,552,5
5088731,627,3
3459894,603,4
8173182,641,3
3578981,562,5
3789563,597,4
2772244,659,2
8281012,632,3
5682566,576,5
5231671,696,1
2436221,669,2
7991606,777,1
1483573,633,3
5315178,612,4
6042481,703,1
6078487,599,4
1186784,687,2
8970481,612,4
8352411,661,2
4802134,668,2
4253085,576,5
4696182,603,4
1745713,660,2
1317994,629,3
8247384,643,3
4647704,691,1
7874378,525,5
8484880,619,4
1005616,555,5
4946183,599,4
1964105,599,4
1932224,588,4
5392090,622,4
4897168,607,4
1075928,635,3
2497003,687,2
2237059,641,3
4360611,526,5
7968925,686,2
6240452,617,4
2031952,638,3
4197238,649,3
5722260,548,5
1981615,671,2
4437459,605,4
4954075,652,3
8134972,633,3
7803333,657,2
3371640,713,1
6564567,565,5
2113170,665,2
3009972,670,2
2234792,639,3
8491142,652,3
3067899,578,5
5292660,668,2
4410037,555,5
1783112,653,3
2756206,731,1
3277899,690,1
3430867,652,3
7813168,660,2
4360279,616,4
6610722,690,1
6237207,666,2
8848419,769,1
6287881,616,4
7180778,584,5
4187740,630,3
6816701,616,4
8851810,709,1
3043459,606,4
8067343,712,1
4304461,646,3
8040745,670,2
4536502,683,2
2352746,647,3
1319014,604,4
2299857,549,5
5990365,615,4
4068892,649,3
2297639,561,5
5857746,617,4
5996332,701,1
7580722,567,5
6827008,625,3
1820257,657,2
5213894,641,3
3146185,553,5
1572626,683,2
5018244,672,2
6417033,642,3
1920388,697,1
1315023,659,2
4993504,750,1
6379107,704,1
2734948,692,1
8498268,660,2
6614563,607,4
7589780,680,2
2339209,742,1
7613638,694,1
7569685,599,4
8194641,582,5
5765174,614,4
1070919,614,4
5648318,658,2
4719632,618,4
5712632,595,4
4206729,666,2
1955951,605,4
6657635,632,3
5602236,685,2
5003462,694,1
2677240,636,3
4022029,620,4
5015497,500,5
2701484,620,4
8032079,672,2
2224866,683,2
8622851,644,3
2347311,622,4
3932661,634,3
1600442,562,5
4573203,748,1
8218655,692,1
4613596,548,5
8317412,779,1
4306866,731,1
7314818,743,1
1878082,632,3
5341955,664,2
1581004,655,2
8139332,653,3
7596473,671,2
4479218,530,5
1137699,590,4
3431147,638,3
8791519,665,2
8720017,700,1
8538322,609,4
1898662,586,5
5716408,574,5
2594501,551,5
5768818,574,5
6618095,779,1
7136144,574,5
7535471,791,1
3987294,634,3
3461009,671,2
5566815,672,2
1245080,601,4
5166893,622,4
8491601,614,4
8681309,582,5
2242441,568,5
1728315,591,4
2836329,601,4
7285923,625,3
6717092,657,2
6155791,482,5
1322986,553,5
5231105,630,3
8143220,758,1
5978905,600,4
3457388,641,3
4260589,564,5
4480045,589,4
1343564,620,4
4864690,689,1
8776965,647,3
4051241,658,2
8965464,597,4
5228977,569,5
4653085,698,1
6473950,577,5
7183568,700,1
4091631,624,3
5537018,669,2
3271070,626,3
6854049,624,3
4679818,622,4
7027060,613,4
8865207,679,2
2909838,677,2
1220969,598,4
2445321,657,2
3086853,615,4
6998914,594,4
1335815,662,2
6904279,525,5
2916918,589,4
1340455,710,1
5469473,661,2
7096082,693,1
7184919,531,5
7017874,629,3
4130790,749,1
1656045,609,4
1011448,642,3
5100029,688,2
8456139,533,5
2199997,713,1
6109349,624,3
3829194,636,3
3529291,551,5
7937790,658,2
1725757,697,1
2026414,591,4
5248435,710,1
4479313,692,1
3259848,708,1
7575198,640,3
3691518,637,3
1651776,609,4
6669693,590,4
7423188,601,4
2245052,635,3
7623179,800,1
6915706,564,5
8573422,708,1
7737456,585,5
1814878,607,4
4238216,630,3
7764004,653,3
3599719,723,1
2782313,673,2
6405872,616,4
1872459,689,1
6263108,637,3
3435762,652,3
2140337,757,1
8847792,701,1
5794543,633,3
2762554,623,4
2505345,550,5
3149844,595,4
4458854,555,5
1710410,672,2
4549731,535,5
1381348,505,5
4992785,654,2
5716097,580,5
2329910,659,2
7604486,610,4
1751220,678,2
1895830,631,3
7217256,630,3
3675633,752,1
2880756,629,3
4041784,822,1
2111225,636,3
8228035,654,2
5971448,568,5
6755615,613,4
3729137,665,2
8679774,574,5
6119027,602,4
4856538,615,4
5090063,590,4
4861324,656,2
8682792,693,1
2211560,549,5
6816175,562,5
8992133,596,4
7605840,636,3
4911448,772,1
4808956,674,2
1442429,580,5
4973823,596,4
3275366,702,1
1943836,643,3
3746395,690,1
5138279,565,5
3938321,579,5
5169529,644,3
2914121,681,2
4432231,636,3
3017433,670,2
6551485,613,4
7465883,678,2
2190311,640,3
5395674,605,4
5833114,595,4
1242232,684,2
4806185,625,3
5821279,679,2
8074517,690,1
3657819,773,1
7332840,507,5
1164624,686,2
6630335,634,3
5271841,718,1
7572387,545,5
5496867,567,5
1156197,578,5
8623033,654,2
6298199,730,1
3857825,570,5
7309952,592,4
4197922,710,1
3058180,648,3
4337324,658,2
3495763,704,1
7193045,528,5
1806692,720,1
4664647,580,5
3272905,694,1
3353618,659,2
7408114,611,4
4239982,664,2
4356047,737,1
1844166,730,1
6901740,603,4
1517601,642,3
7586503,716,1
7669688,608,4
8952767,533,5
1732381,604,4
8927055,531,5
1374570,651,3
1092284,663,2
5521147,586,5
5571458,641,3
1360727,683,2
6413856,528,5
5911873,644,3
3564662,643,3
5483719,583,5
8753875,545,5
7849768,573,5
5152702,624,3
3056867,663,2
7978160,662,2
3881789,557,5
1185586,624,3
5509547,634,3
5990549,793,1
8410062,536,5
3197139,599,4
3914062,690,1
3907949,645,3
1721760,700,1
4533911,721,1
2394656,643,3
7342357,623,4
2744791,551,5
5858531,550,5
3898054,683,2
4322353,651,3
3013502,557,5
7127887,681,2
6641093,595,4
7910492,555,5
3091786,622,4
7431602,681,2
5788466,622,4
8056437,716,1
2337858,620,4
2949527,656,2
8794092,634,3
6222267,668,2
8669957,711,1
6293434,545,5
5124902,558,5
1884822,747,1
5015104,602,4
3544621,657,2
5555254,568,5
1651002,631,3
1483641,657,2
7587286,654,2
5003228,585,5
2973653,689,1
4699594,674,2
6739998,760,1
5183904,662,2
2890321,614,4
6069473,620,4
3412239,579,5
8686751,626,3
8266603,633,3
7076013,681,2
6483903,631,3
7761647,638,3
6355908,605,4
6478421,612,4
3424688,583,5
7638511,622,4
7474693,640,3
5405292,736,1
3962757,635,3
7358008,667,2
4450967,639,3
7094623,515,5
8907952,617,4
6460287,683,2
5134222,581,5
1423212,618,4
3439438,608,4
6849978,605,4
1651311,634,3
7839772,609,4
6052742,767,1
1673954,607,4
2881170,555,5
2405897,651,3
5942986,561,5
7129527,670,2
2416170,619,4
1174998,549,5
3628702,633,3
8277706,677,2
8998011,641,3
1936094,651,3
2778060,664,2
7565682,551,5
2491196,659,2
3348102,648,3
3877721,628,3
1780351,637,3
2493804,598,4
7910187,479,5
2635956,608,4
3761062,596,4
7714779,631,3
4279650,552,5
6978546,585,5
4981468,685,2
1322943,605,4
3300565,672,2
1365837,583,5
2824085,669,2
8778718,669,2
7329837,632,3
1922048,672,2
6465270,675,2
8588130,616,4
7922212,569,5
8074344,675,2
1149775,653,3
7535028,668,2
8807014,586,5
8355857,780,1
2080338,621,4
1077967,708,1
8553023,642,3
1624367,557,5
5275187,683,2
8171980,591,4
5457935,561,5
2886350,508,5
7101457,582,5
2935501,634,3
8470946,560,5
8718437,712,1
5325607,587,5
1335325,630,3
4150800,679,2
2761385,628,3
4259961,766,1
7207745,654,2
1790462,734,1
2669780,625,3
6904116,709,1
7531894,602,4
2904212,579,5
4848609,686,2
8277392,677,2
3280650,694,1
5702703,707,1
6033318,612,4
2519538,615,4
3983176,649,3
7611968,529,5
7421137,734,1
3130602,581,5
8996751,673,2
4886155,661,2
6474432,603,4
7101722,687,2
2868834,657,2
2969166,677,2
4399003,686,2
7351888,637,3
1377274,638,3
4331051,620,4
3654145,602,4
1894980,678,2
8924176,641,3
3665106,636,3
5672023,635,3
7955772,517,5
5420006,612,4
4930119,665,2
1186515,591,4
1262541,712,1
1909289,725,1
7905517,610,4
4150686,638,3
6470219,685,2
8157617,572,5
5207477,559,5
2970459,564,5
1200771,591,4
6085046,647,3
8615605,700,1
2123388,688,2
3775764,622,4
7055278,584,5
7344392,745,1
7215427,469,5
6003071,589,4
2530969,642,3
8312819,712,1
7077287,635,3
7402250,662,2
2616043,699,1
4335148,715,1
7098230,599,4
5472124,662,2
1975003,558,5
1727503,613,4
8429461,710,1
5144583,666,2
2520462,668,2
3799153,716,1
6500336,613,4
7285058,623,4
6706686,532,5
6567719,536,5
4974781,700,1
7538875,658,2
6100209,616,4
8734065,584,5
2286822,722,1
6131528,616,4
8676073,707,1
1789470,558,5
4559991,662,2
7513513,676,2
5558973,580,5
7452667,686,2
6351818,577,5
8830730,623,4
1949521,636,3
4816750,605,4
6704002,579,5
8699790,702,1
7750445,604,4
6335804,607,4
8081539,681,2
3984319,626,3
8848908,593,4
2889751,574,5
3525847,593,4
8343735,629,3
4723748,616,4
4508274,762,1
3290856,555,5
1027961,664,2
2984335,526,5
2623646,524,5
2267001,635,3
4117789,640,3
4687834,595,4
2007313,615,4
7774679,796,1
7132865,664,2
4895134,631,3
8270641,625,3
4259299,639,3
2317187,703,1
2514608,647,3
1241736,720,1
2242080,621,4
5202102,720,1
1439875,643,3
3674292,734,1
7495239,635,3
2553381,721,1
3089894,638,3
3159001,670,2
7153875,724,1
7252012,668,2
1112843,646,3
8187373,656,2
1669152,749,1
8428785,706,1
6920238,670,2
1694003,692,1
8270390,583,5
8061312,609,4
7619218,636,3
7485624,671,2
3092578,690,1
2360373,611,4
4999521,676,2
1237260,669,2
3680529,620,4
1917084,627,3
2856097,629,3
2668970,554,5
8738906,745,1
3286695,571,5
4716295,594,4
3023946,667,2
5593721,735,1
6895926,492,5
3610547,567,5
3652766,600,4
6757959,644,3
6613218,626,3
2913411,606,4
2334978,557,5
8771163,709,1
5410757,603,4
4593241,624,3
2763185,617,4
8388436,602,4
3743682,500,5
2610294,621,4
8029801,662,2
5987530,577,5
4422041,694,1
5189289,716,1
5925421,712,1
1746901,722,1
3078008,717,1
4625643,593,4
3832304,624,3
5699082,613,4
2851592,656,2
3862262,602,4
6227053,673,2
7941323,685,2
5474107,606,4
8225044,658,2
2861058,603,4
3640176,565,5
2702900,734,1
2000141,667,2
4178873,675,2
6991424,601,4
2889644,620,4
5825557,562,5
7749882,587,5
3105359,611,4
6173947,718,1
7042720,662,2
4171877,581,5
6008302,729,1
1760017,629,3
1005141,647,3
4789192,625,3
1278257,748,1
8573214,679,2
8373505,754,1
1711679,674,2
1664726,724,1
3827643,674,2
2830635,715,1
7438349,656,2
7314016,726,1
5948816,622,4
2781916,706,1
1151223,725,1
5632979,652,3
2408083,601,4
1520682,598,4
7469811,631,3
4785386,672,2
4332073,590,4
8794097,683,2
8556403,631,3
7008026,578,5
7401627,649,3
6705701,643,3
6043153,603,4
5492989,786,1
6432116,576,5
5522087,623,4
6805672,640,3
1513953,562,5
1556164,742,1
4964102,499,5
3777240,682,2
5747290,662,2
5879025,620,4
3816302,617,4
8559325,657,2
1862870,634,3
1458283,630,3
8200171,636,3
4931116,683,2
7296873,683,2
5485034,630,3
6031921,703,1
6159103,549,5
3706147,708,1
8596546,687,2
1016356,634,3
4273410,636,3
1810882,638,3
1799243,615,4
5239709,604,4
8892198,713,1
8148333,581,5
7990888,625,3
8199398,720,1
2113991,759,1
5615232,717,1
1089901,599,4
6050625,517,5
3358301,662,2
7663657,544,5
1284687,688,2
7690279,628,3
4626220,697,1
2427491,656,2
7200313,602,4
1518089,600,4
3361151,565,5
2968618,656,2
8529175,766,1
3298445,710,1
3419833,674,2
5587581,572,5
2106071,637,3
8665720,652,3
4059394,683,2
5646138,684,2
6636312,716,1
6035623,618,4
4282342,607,4
8392789,651,3
8020990,559,5
6404536,593,4
6726367,615,4
4015073,736,1
4305850,628,3
2746613,534,5
8477364,656,2
7245697,686,2
6188276,763,1
2514479,654,2
7341788,593,4
1624675,639,3
2960853,735,1
1615904,637,3
6503387,582,5
2236935,574,5
8520237,559,5
4641426,612,4
8818027,661,2
2529764,648,3
6082197,607,4
7439373,626,3
4604719,690,1
2748530,743,1
2088987,613,4
5613485,638,3
5960406,671,2
7524443,585,5
2827374,613,4
3065597,628,3
5940028,634,3
5209214,517,5
3997715,668,2
1480592,596,4
8750108,734,1
1428676,641,3
3454182,597,4
5012066,652,3
2826806,646,3
8796051,597,4
6804098,590,4
7973149,505,5
7398971,649,3
7868213,532,5
4635826,600,4
1449829,620,4
2174944,684,2
8462888,576,5
5036949,749,1
6482876,668,2
8528775,546,5
8183230,732,1
1701817,611,4
1702974,661,2
8661394,643,3
1007226,661,2
5725288,628,3
4778994,652,3
8390391,555,5
8830583,710,1
1208331,616,4
1026158,676,2
8685942,661,2
3046487,730,1
4169487,752,1
3021630,654,2
4084831,663,2
5201753,697,1
1100190,612,4
3373470,640,3
3754528,647,3
7742183,589,4
7788613,640,3
8598914,715,1
1994550,652,3
4846503,554,5
3823395,619,4
3766574,678,2
1188240,643,3
4931369,559,5
1674235,694,1
6310444,600,4
4574650,577,5
7580420,642,3
3474403,618,4
5334260,732,1
6913377,583,5
3970663,615,4
4061463,678,2
1779742,624,3
1331779,645,3
1997294,620,4
1448037,672,2
7079328,650,3
7470708,593,4
6838052,675,2
3619319,549,5
5667441,663,2
1141867,650,3
6190380,598,4
8264935,714,1
7063427,695,1
6348050,534,5
5091206,574,5
5128308,727,1
5392958,623,4
8134637,618,4
3515121,634,3
5041910,609,4
1472856,630,3
1856487,712,1
5673350,687,2
4006640,642,3
4530262,643,3
1601744,522,5
2551890,598,4
7601592,555,5
2334208,666,2
4136020,598,4
6186461,541,5
3939177,624,3
5924428,662,2
6367681,549,5
7964030,666,2
7316309,635,3
3676430,658,2
8665022,611,4
2303188,671,2
4777683,624,3
8717521,612,4
1005074,655,2
6858809,569,5
5672780,660,2
3270982,565,5
4159770,568,5
2748361,630,3
6438698,676,2
8777468,633,3
1332553,709,1
6785735,579,5
5924095,639,3
2803207,642,3
2618289,653,3
2154870,558,5
2200604,650,3
1769822,726,1
7371105,684,2
7337299,494,5
3350887,649,3
3080975,627,3
1710327,580,5
1067606,569,5
5270430,594,4
4367835,695,1
3155820,567,5
4514882,727,1
6297543,657,2
5901283,701,1
3965035,707,1
3670550,599,4
2650804,662,2
5213079,625,3
7430700,696,1
3291273,635,3
1834202,636,3
7874896,579,5
5280642,583,5
4110450,675,2
4098292,584,5
5008483,741,1
6137133,709,1
4266678,659,2
5391990,724,1
4290861,724,1
8168400,637,3
5405191,624,3
6681754,674,2
5402708,528,5
8459403,582,5
1247396,705,1
3062284,616,4
1513548,595,4
1758810,731,1
2669894,683,2
6174988,660,2
7887854,741,1
2552634,569,5
8775860,500,5
8091122,644,3
3922427,626,3
7689574,699,1
5816946,658,2
7078708,606,4
6587563,697,1
7718522,539,5
4770392,570,5
8374697,632,3
6901345,409,5
6945078,776,1
4919219,628,3
7995722,589,4
8611799,716,1
3957994,615,4
6451480,662,2
8440045,701,1
1807748,542,5
8442336,726,1
3981056,657,2
5462787,599,4
6493030,503,5
8955298,623,4
8751708,571,5
2358694,721,1
8946720,662,2
1401252,710,1
2283883,668,2
7223126,732,1
6141996,667,2
1998110,612,4
4230353,584,5
5583335,655,2
7784186,703,1
8699277,703,1
7276032,628,3
7554704,655,2
5437902,668,2
4536284,622,4
6799477,668,2
1905085,647,3
3231606,665,2
4210256,692,1
8689898,731,1
4725749,737,1
7275261,530,5
5876876,592,4
7366728,650,3
8936829,582,5
8656923,772,1
2075836,637,3
8124368,616,4
1556137,668,2
3137691,564,5
8819687,666,2
5990565,549,5
5020101,659,2
4775899,673,2
4338653,531,5
7959005,700,1
3541751,654,2
2850304,583,5
7211116,618,4
5377321,606,4
4388212,677,2
4266701,601,4
7910458,615,4
2984260,639,3
8781044,591,4
8061750,601,4
4498449,685,2
1989127,567,5
3993773,667,2
5235867,537,5
3056014,535,5
1703917,583,5
6158533,687,2
8435558,563,5
1006022,665,2
7938599,619,4
2209554,655,2
7713250,611,4
1942903,743,1
5982463,603,4
6061893,596,4
2074164,601,4
1946286,633,3
7157603,573,5
8819083,576,5
8708862,668,2
3466847,699,1
2943016,690,1
4068968,618,4
3323341,638,3
3678293,610,4
2003350,630,3
1501184,625,3
7966655,679,2
2834619,719,1
5374026,581,5
3059486,727,1
2156660,696,1
4319411,705,1
6687562,666,2
3810678,647,3
2101663,682,2
8708188,549,5
5304383,753,1
8675941,669,2
7795961,627,3
4721692,694,1
1648517,647,3
6962412,713,1
3665512,671,2
1502198,683,2
4068149,732,1
8004391,610,4
8279945,664,2
4994632,577,5
1690185,612,4
8054472,644,3
6278210,620,4
4838409,693,1
5691318,585,5
8710213,605,4
4390609,565,5
3344159,676,2
8444189,625,3
2103229,468,5
7262323,584,5
1179887,611,4
2113289,578,5
2722489,687,2
6924542,557,5
4761699,603,4
8225527,605,4
6783325,564,5
8492568,709,1
6056846,662,2
1911769,698,1
3690092,590,4
5489460,635,3
7041636,654,2
8956231,647,3
1036609,552,5
8982005,647,3
2194684,624,3
6807729,659,2
8909740,680,2
6534250,641,3
6780189,653,3
8941735,662,2
1634270,599,4
6369321,649,3
7852218,639,3
4427744,688,2
8074824,576,5
2918834,643,3
2803107,615,4
6424429,687,2
8153230,575,5
5142332,593,4
6434569,629,3
5970236,748,1
2481088,680,2
8613396,775,1
2796495,730,1
1176664,587,5
3215151,562,5
7332941,600,4
2935766,671,2
4166128,723,1
6579597,677,2
4248938,696,1
6949220,675,2
8256554,623,4
6647257,684,2
4214153,572,5
6029388,670,2
2928303,587,5
6495097,715,1
3350874,572,5
6910128,671,2
6791445,639,3
2561168,518,5
3961226,590,4
1824323,640,3
1475224,589,4
7170021,711,1
4440540,741,1
7007208,628,3
7107185,613,4
3826223,700,1
7810965,592,4
1555285,718,1
5706587,631,3
7738834,591,4
5652610,713,1
3996994,607,4
6308545,703,1
6542429,691,1
1763661,699,1
1836740,643,3
6993388,574,5
1277110,600,4
2710087,588,4
1778728,642,3
8706565,644,3
6865452,490,5
3258315,604,4
6674415,697,1
2446131,687,2
3664585,507,5
3475353,655,2
8896484,744,1
8217914,730,1
8104154,647,3
5039741,712,1
2912661,695,1
3873727,569,5
4230385,665,2
6873130,709,1
7562207,549,5
2951548,592,4
8642826,681,2
5937674,735,1
2271842,704,1
4357722,603,4
4298803,578,5
2540836,703,1
1945024,654,2
4057515,652,3
6261507,701,1
7053631,673,2
2918725,675,2
5278398,648,3
7548030,607,4
7300398,607,4
2713821,661,2
6857686,637,3
3566362,543,5
4029568,613,4
7603539,659,2
8438393,598,4
3706689,653,3
7778388,646,3
5127929,658,2
4048127,682,2
7208811,587,5
2207601,636,3
2741329,798,1
3356164,699,1
2340391,613,4
1329370,625,3
4861356,697,1
2828624,703,1
4153925,575,5
8258474,594,4
4738390,731,1
1703171,615,4
7894871,682,2
7872354,675,2
8914771,548,5
1564470,620,4
6725707,694,1
8491349,653,3
6296709,613,4
7196581,752,1
5083035,763,1
6205541,632,3
5229202,555,5
3948417,623,4
4746108,558,5
5948974,462,5
3346855,591,4
4998784,635,3
3811478,625,3
1796128,687,2
5297401,559,5
6230719,580,5
6105668,579,5
3424979,657,2
5769986,617,4
4905759,669,2
4094920,641,3
8318043,660,2
4764001,654,2
5501714,623,4
6738994,628,3
8141802,612,4
6151428,468,5
7980487,626,3
1801567,720,1
6063023,616,4
2093887,605,4
1548144,632,3
5413552,555,5
2294601,622,4
4002042,769,1
3056849,533,5
8008725,709,1
6005579,617,4
2830870,656,2
8464517,639,3
4484069,631,3
7548613,581,5
8335344,683,2
3814877,682,2
7821388,691,1
5239238,720,1
3386567,682,2
6250784,630,3
6536944,724,1
2605158,701,1
5443098,733,1
5781455,743,1
4493008,622,4
1448296,548,5
8825315,650,3
4221051,571,5
3074518,598,4
3645773,718,1
3301851,749,1
4241027,680,2
1252408,626,3
3791203,611,4
7480360,677,2
8873047,739,1
2349623,731,1
7783160,667,2
3761693,675,2
3503197,592,4
1371123,569,5
3946888,660,2
7042890,635,3
6118367,643,3
1538594,556,5
1820335,612,4
6570698,611,4
5996272,713,1
3580570,688,2
4840357,589,4
6617914,595,4
3253043,615,4
3481010,709,1
6271488,667,2
1419676,617,4
8212920,680,2
7027777,682,2
2229321,700,1
8173963,632,3
4098659,729,1
2745809,604,4
8046235,596,4
5154893,683,2
5830600,557,5
8323075,666,2
8122470,721,1
2324474,627,3
1333391,673,2
6872087,635,3
4266102,669,2
3541062,630,3
3782278,625,3
8303178,657,2
6151093,583,5
7309181,574,5
8574522,643,3
4843278,722,1
1007395,613,4
7625297,642,3
6201681,716,1
3822591,625,3
8480824,628,3
1663903,790,1
5490345,672,2
3230009,605,4
5804550,521,5
1581046,617,4
7414965,682,2
5918997,512,5
4643073,654,2
4196975,583,5
6397127,516,5
8306484,629,3
8340683,609,4
6106856,572,5
3800750,708,1
4808212,641,3
2588072,586,5
5563896,688,2
8427591,680,2
8048465,697,1
7146403,621,4
5820835,700,1
7914207,623,4
6775457,568,5
6515332,627,3
7901241,669,2
7345699,741,1
8057164,520,5
5394765,649,3
2272675,582,5
7056664,622,4
3197975,683,2
5913790,591,4
3467259,652,3
7180815,587,5
8844024,715,1
4036455,659,2
7063606,707,1
8807932,708,1
5170465,678,2
2093379,549,5
1798890,572,5
4941462,629,3
5372404,587,5
1876828,677,2
6000008,655,2
2530702,580,5
2167053,572,5
2668798,651,3
2886026,577,5
8214775,520,5
4803557,799,1
8181851,528,5
2175930,712,1
5730254,675,2
1399905,691,1
7349676,691,1
3335837,659,2
4803018,621,4
7149883,573,5
2460799,557,5
8105246,768,1
8174638,653,3
7323670,644,3
7004728,639,3
6215054,767,1
8466208,638,3
1020531,677,2
7878481,597,4
6360950,671,2
